,STUDYAREAN,IMGPATH,SPECIESID,COMMONNAME,SPECIESWEIGHTS,OBJECT,OBJECTNAME,OBJWEIGHTS
1227694,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_01190_1-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2361484,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190207_Cam143\RCNX2943.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1429157,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190522\CN-CON03_00158_5-4-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
269423,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_04_190403\RCW-RCW04_06959_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2179431,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190207_Cam44\BVS-BVS02_00322_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1819432,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_3_190613\BSM-BVSM3_00216_5-31-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
493058,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190403\RCW-RCW02.1_04425_3-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
361255,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam88\RCW-RCW00.2_00445_3-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1987231,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_08_190301\BSW-BVSW08-Cam133_00137_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1822104,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_3_190125\BSM-BVSM3_00269_1-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
622186,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190729\CT-CT06_01705_7-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
481090,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.3_190228_Cam41\RCW-RCW02.3_00279_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
596542,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190827\CT-CT06_00660_8-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1362716,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190729\CNC-CONC07.1_00577_7-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
741372,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00772_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
817427,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190211\CSC-CSC12_00393_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1321762,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_12_190620\CNC-CONC12_00129_6-3-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1498577,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0670_190911\CLE-COLE0670_00286_9-5-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1439028,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190402\CN-CON03_01500_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
418192,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01027_1-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
677015,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00102_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
278839,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01478_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
306105,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.5_190507\RCW-RCW02.5_02416_4-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1359957,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.55_190429\CNC-CONC0.55_00539_4-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1180215,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190123\CNC-CONC65.5_05245_1-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1352510,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211_Cam108\CNC-CONC07_00116_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2576093,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_01_190730\BVE-BVE01_01155_7-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
270768,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01067_1-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1462780,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_Cam100_190729\CLE-COLE11_00548_7-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
783966,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_13_190924\CSE-COSE13_00028_9-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
338232,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_02195_2-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
182581,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_05_190404\RUE-RUE05_01187_3-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
270614,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01430_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
198910,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_01_190301\RUE-RUE01_00019_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2561364,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_09_190813\BVE-BVE09_13953_7-31-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
313727,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam77\RCW-RCW07.1_01444_3-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
433015,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_25_190301\RCW-RCW25_00853_2-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1546887,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190522\CLE-COLE11_00058_4-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
505289,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00376_1-15-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
243784,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_04432_3-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
270579,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01309_1-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
480550,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190228\RCW-RCW06_00731_2-27-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2539255,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_08_190730\BVE-BVE08_01575_6-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1250207,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190227\CNC-CONC65.5_00063_2-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
439861,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_7.2_190212\RCW-RCW07.2_00860_1-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1335186,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.12_190619\CNC-CONC0.12_00149_6-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1449609,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190429\CN-CON03_00457_4-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1038646,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190123\CNE-CONE05_00232_1-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1658097,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_08_190227\CLE-COLE08_00019_2-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1426424,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190402\CN-CON04_01832_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1920448,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_01_190730\BEM-BVEM01_00698_7-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
741109,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00407_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
38538,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_10_190528\RUS-RUS10_00150_5-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
168965,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_07_190424\RUE-RUE07_00039_4-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1546824,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190522\CLE-COLE11_00047_4-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1680897,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0670_190429\CLE-COLE0670_00027_4-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
740811,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00496_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
334923,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam86\RCW-RCW02.1_00343_4-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
463097,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190326\RCW-RCW06_05371_3-19-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
502513,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190228_Cam42\RCW-RCW03_04136_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
120817,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190301\RUS-RUS04_00585_1-31-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1318860,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190322\CNC-CONC65.5_13848_3-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
279028,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_02152_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2489955,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_01_190301\BVN-BVN01_02023_2-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
121701,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190424\RUS-RUS02_00138_4-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1227892,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_01211_1-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2539457,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_08_190730\BVE-BVE08_02216_7-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2195001,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190424\BSE-BVSE01_00407_4-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
337618,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_00646_1-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1972653,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_05_190207_Cam131\RCNX0054.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
252286,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.5_190507\RCW-RCW02.5_00170_4-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1038645,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190123\CNE-CONE05_00230_1-15-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
191537,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_01971_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
745701,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_11_190211\CSE-COSE11_00317_1-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2179406,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190207_Cam44\BVS-BVS02_00315_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2257330,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190405\BSE-BVSE04_00660_3-16-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
967109,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190521\CNE-CONE05_00062_5-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2599291,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04.1_190730\BVE-BVE04.1_00277_6-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1441885,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190603\CN-CON04_01687_5-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
269920,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_04_190403\RCW-RCW04_06997_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
492191,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190403\RCW-RCW09.1_00021_3-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1361075,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.55_190729\CNC-CONC0.55_00730_7-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1938279,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190301\BEM-BVEM02_01368_2-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1853433,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_01_190207\RCNX0934.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
621503,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190729\CT-CT06_01552_7-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
314158,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam77\RCW-RCW07.1_00642_3-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1853409,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_01_190207\RCNX0916.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
184973,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_04662_2-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
504749,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00218_1-14-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2180004,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190117_CamNilgai3\BV_BVS01_CamNilgai3_190117_00082_1-5-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
120845,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190301\RUS-RUS04_00613_1-31-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2592691,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_08_190924\BVE-BVE08_00090_9-14-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
431590,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190507\RCW-RCW01_00535_4-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1309052,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_12_190211\CNC-CONC12_00716_2-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1171728,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_08_190404_Cam26\CNC-CONC08_00813_3-28-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1951129,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_06_190301\BSW-BVSW06_01879_2-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2479243,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_05_190301\BVN-BVN05_00779_2-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
163798,Russel Middle,F:\Nilgai_photo_database\RU\RUM\RU_M_01_190404\RUM-RUM01_00228_3-5-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1438999,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190402\CN-CON03_01464_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
270590,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01298_1-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1918997,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190910\BEM-BVEM02_01519_9-9-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1938128,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190301\BEM-BVEM02_01071_2-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1153848,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190521\CNC-CONC07.1_00200_5-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
148346,Russel Middle,F:\Nilgai_photo_database\RU\RUM\RU_M_01_190424\RUM-RUM01_00194_4-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1028229,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05_190603\CNE-CONE05_00236_5-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
504739,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_06_190212\RCW-RCW06_00202_1-14-2018.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1451243,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190729\CN-CON03_00548_7-1-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2411669,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_07_190207_Cam142\RCNX0435.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2046393,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_Cam75_190813\BVS-BVS01_04979_7-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1310252,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211\CNC-CONC07_00137_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1823026,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_1_190520\BSM-BVSM1_00920_5-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2169091,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190207_Cam39\BVS-BVS02_00258_1-24-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1605430,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_07_190522\CLE-COLE07_00615_4-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
191415,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_01859_1-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2609250,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04_190301\BVE-BVE04_00712_2-7-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
767562,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_13_190402\CSE-COSE13_00087_3-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1039963,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.7_190729\CNE-CONE05.7_00194_7-18-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1842786,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_01_190207\RCNX1121.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
38211,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190528\RUS-RUS02_00208_4-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
441955,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_7.2_190212\RCW-RCW07.2_02023_1-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
96203,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190404\RUS-RUS04_00157_3-12-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
432371,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190507_Cam88\RCW-RCW00.2_00380_4-15-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1911536,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_Cam115_190813\BEM-BVEM02_00331_8-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2158072,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_08_190207_Cam160\BVS-BVS08_00760_1-21-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
278590,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01710_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
508788,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190403\RCW-RCW01_00613_4-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
431809,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190507\RCW-RCW01_00387_4-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1114746,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190211\CNE-CONE05.5_00263_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
622081,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190729\CT-CT06_01587_7-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1546080,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190404_Cam100\CLE-COLE11_00521_3-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
199503,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_00348_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
191541,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_01906_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2265928,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190520\BSE-BVSE01_00193_5-6-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1335232,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.12_190619\CNC-CONC0.12_00112_6-10-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
420593,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_01715_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
270178,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190212\RCW-RCW09.1_01021_1-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
1426106,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190402\CN-CON04_00067_3-3-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
2479762,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_05_190301\BVN-BVN05_01139_2-17-2019.JPG,13.0,Nilgai,58.730270179183286,1,Nilgai,71.50120766163006
